,IPO year,country,market capital,name,subsector,symbol
97,2019,UnitedStates,$20.62B,"ZoomVideoCommunications,Inc.","ComputerSoftware:Programming,DataProcessing",ZM
98,2015,UnitedStates,$51.75M,ZosanoPharmaCorporation,MajorPharmaceuticals,ZSAN
99,n/a,UnitedStates,$125.7M,ZovioInc.,OtherConsumerServices,ZVO
100,2018,UnitedStates,$9.06B,"Zscaler,Inc.",EDPServices,ZS
101,2016,China,$14.22B,ZTOExpress(Cayman)Inc.,TruckingFreight/CourierServices,ZTO
102,2005,UnitedStates,$510.8M,ZumiezInc.,Clothing/Shoe/AccessoryStores,ZUMZ
103,2018,n/a,$2.2B,"Zuora,Inc.",ComputerSoftware:PrepackagedSoftware,ZUO
104,2017,Canada,$601.87M,ZymeworksInc.,MajorPharmaceuticals,ZYME
105,2015,UnitedStates,$265.33M,"ZynerbaPharmaceuticals,Inc.",MajorPharmaceuticals,ZYNE
106,n/a,UnitedStates,$234.74M,"Zynex,Inc.",Biotechnology:Electromedical&ElectrotherapeuticApparatus,ZYXI
107,2011,UnitedStates,$5.86B,ZyngaInc.,EDPServices,ZNGA
108,2014,UnitedStates,$71.29M,"Zafgen,Inc.",MajorPharmaceuticals,ZFGN
109,n/a,UnitedStates,$193.88M,ZAGGInc,OtherSpecialtyStores,ZAGG
110,2017,China,$1.53B,ZaiLabLimited,MajorPharmaceuticals,ZLAB
111,2014,UnitedStates,$7.66B,"ZayoGroupHoldings,Inc.",TelecommunicationsEquipment,ZAYO
112,2017,Denmark,$661.08M,ZealandPharmaA/S,MajorPharmaceuticals,ZEAL
113,1991,UnitedStates,$9.17B,ZebraTechnologiesCorporation,IndustrialMachinery/Components,ZBRA
114,2016,n/a,$23.59M,"Zedge,Inc.",ComputerSoftware:PrepackagedSoftware,ZDGE
115,2014,n/a,$9.28B,"Zendesk,Inc.",EDPServices,ZEN
116,n/a,UnitedStates,$6.15B,"ZillowGroup,Inc.",BusinessServices,Z
117,2011,UnitedStates,$8.84B,"ZillowGroup,Inc.",BusinessServices,ZG
118,n/a,UnitedStates,$23.12B,"ZimmerBiometHoldings,Inc.",IndustrialSpecialties,ZBH
119,n/a,UnitedStates,$33.57M,ZionOil&GasInc,Oil&GasProduction,ZN
120,n/a,UnitedStates,n/a,ZionOil&GasInc,Oil&GasProduction,ZNWAA
121,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,n/a,ZB^A
122,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,n/a,ZB^G
123,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,n/a,ZB^H
124,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,MajorBanks,ZBK
125,n/a,UnitedStates,$8.03B,ZionsBancorporationN.A.,MajorBanks,ZION
126,n/a,UnitedStates,n/a,ZionsBancorporationN.A.,MajorBanks,ZIONW
127,n/a,UnitedStates,$721.03M,ZIOPHARMOncologyInc,MajorPharmaceuticals,ZIOP
128,n/a,UnitedStates,$511.04M,ZixCorporation,EDPServices,ZIXI
129,2017,China,$22.52M,"ZKInternationalGroupCo.,Ltd",MetalFabrications,ZKIN
130,2013,UnitedStates,$48.98B,ZoetisInc.,MajorPharmaceuticals,ZTS
131,2010,UnitedStates,$1.58B,"Zogenix,Inc.",MajorPharmaceuticals,ZGNX
132,2017,UnitedStates,$32.95M,ZomedicaPharmaceuticalsCorp.,MajorPharmaceuticals,ZOM
133,2019,UnitedStates,$20.62B,"ZoomVideoCommunications,Inc.","ComputerSoftware:Programming,DataProcessing",ZM
134,2015,UnitedStates,$51.75M,ZosanoPharmaCorporation,MajorPharmaceuticals,ZSAN
135,n/a,UnitedStates,$125.7M,ZovioInc.,OtherConsumerServices,ZVO
136,2018,UnitedStates,$9.06B,"Zscaler,Inc.",EDPServices,ZS
137,2016,China,$14.22B,ZTOExpress(Cayman)Inc.,TruckingFreight/CourierServices,ZTO
138,2005,UnitedStates,$510.8M,ZumiezInc.,Clothing/Shoe/AccessoryStores,ZUMZ
139,2018,n/a,$2.2B,"Zuora,Inc.",ComputerSoftware:PrepackagedSoftware,ZUO
140,2017,Canada,$601.87M,ZymeworksInc.,MajorPharmaceuticals,ZYME
141,2015,UnitedStates,$265.33M,"ZynerbaPharmaceuticals,Inc.",MajorPharmaceuticals,ZYNE
142,n/a,UnitedStates,$234.74M,"Zynex,Inc.",Biotechnology:Electromedical&ElectrotherapeuticApparatus,ZYXI
143,2011,UnitedStates,$5.86B,ZyngaInc.,EDPServices,ZNGA
