,IPO year,country,market capital,name,subsector,symbol
99,2012,UnitedStates,$3.53B,"Qualys,Inc.",ComputerSoftware:PrepackagedSoftware,QLYS
100,n/a,UnitedStates,$528.02M,QuanexBuildingProductsCorporation,MetalFabrications,NX
101,n/a,UnitedStates,$5.03B,"QuantaServices,Inc.",Engineering&Construction,PWR
102,2016,UnitedStates,$935.93M,"QuantennaCommunications,Inc.",Semiconductors,QTNA
103,2017,UnitedStates,$528.75M,QuanterixCorporation,Biotechnology:LaboratoryAnalyticalInstruments,QTRX
104,n/a,Canada,$128.3M,QuarterhillInc.,Multi-SectorCompanies,QTRH
105,2017,China,$2.01B,QudianInc.,Finance:ConsumerServices,QD
106,n/a,UnitedStates,$12.9B,QuestDiagnosticsIncorporated,MedicalSpecialities,DGX
107,n/a,UnitedStates,$41.48M,QuestResourceHoldingCorporation,DiversifiedCommercialServices,QRHC
108,1999,UnitedStates,$68.73M,QuickLogicCorporation,Semiconductors,QUIK
109,n/a,UnitedStates,$2.22B,QuidelCorporation,Biotechnology:InVitro&InVivoDiagnosticSubstances,QDEL
110,2010,UnitedStates,$773.35M,"QuinStreet,Inc.",BusinessServices,QNST
111,2018,n/a,$85.57M,QuintanaEnergyServicesInc.,OilfieldServices/Equipment,QES
112,n/a,UnitedStates,$31.62M,QumuCorporation,ComputerSoftware:PrepackagedSoftware,QUMU
113,2016,n/a,$59.05M,QuorumHealthCorporation,Hospital/NursingManagement,QHC
114,2014,UnitedKingdom,$666.42M,QuotientLimited,Biotechnology:InVitro&InVivoDiagnosticSubstances,QTNT
115,2014,n/a,$984.33M,QuotientTechnologyInc.,Advertising,QUOT
116,n/a,UnitedStates,$5.46B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEA
117,n/a,UnitedStates,$5.57B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEB
118,2018,China,$1.35B,QutoutiaoInc.,n/a,QTT
119,2018,UnitedStates,n/a,"QVC,Inc.",Catalog/SpecialtyDistribution,QVCD
120,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTAA
121,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTBB
122,2017,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTDD
123,2014,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTV
124,2013,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTY
125,n/a,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTZ
126,2014,n/a,$3.27B,"Q2Holdings,Inc.",ComputerSoftware:PrepackagedSoftware,QTWO
127,n/a,UnitedStates,$842.43M,QADInc.,ComputerSoftware:PrepackagedSoftware,QADA
128,n/a,UnitedStates,$648.02M,QADInc.,ComputerSoftware:PrepackagedSoftware,QADB
129,n/a,UnitedStates,$511.51M,"QCRHoldings,Inc.",MajorBanks,QCRH
130,n/a,UnitedStates,$1.67B,"QEPResources,Inc.",Oil&GasProduction,QEP
131,n/a,Netherlands,$8.6B,QiagenN.V.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),QGEN
132,2013,Cyprus,$1.06B,QIWIplc,BusinessServices,QIWI
133,n/a,UnitedStates,$7.37B,"Qorvo,Inc.",Semiconductors,QRVO
134,2013,UnitedStates,$2.56B,"QTSRealtyTrust,Inc.",RealEstateInvestmentTrusts,QTS
135,n/a,UnitedStates,n/a,"QTSRealtyTrust,Inc.",n/a,QTS^A
136,n/a,UnitedStates,n/a,"QTSRealtyTrust,Inc.",n/a,QTS^B
137,n/a,UnitedStates,$326.62M,"QuadGraphics,Inc",Publishing,QUAD
138,n/a,UnitedStates,$2.47B,QuakerChemicalCorporation,MajorChemicals,KWR
139,1991,UnitedStates,$80.95B,QUALCOMMIncorporated,RadioAndTelevisionBroadcastingAndCommunicationsEquipment,QCOM
140,2000,UnitedStates,$11.25M,QualstarCorporation,ElectronicComponents,QBAK
141,2012,UnitedStates,$3.53B,"Qualys,Inc.",ComputerSoftware:PrepackagedSoftware,QLYS
142,n/a,UnitedStates,$528.02M,QuanexBuildingProductsCorporation,MetalFabrications,NX
143,n/a,UnitedStates,$5.03B,"QuantaServices,Inc.",Engineering&Construction,PWR
144,2016,UnitedStates,$935.93M,"QuantennaCommunications,Inc.",Semiconductors,QTNA
145,2017,UnitedStates,$528.75M,QuanterixCorporation,Biotechnology:LaboratoryAnalyticalInstruments,QTRX
146,n/a,Canada,$128.3M,QuarterhillInc.,Multi-SectorCompanies,QTRH
147,2017,China,$2.01B,QudianInc.,Finance:ConsumerServices,QD
148,n/a,UnitedStates,$12.9B,QuestDiagnosticsIncorporated,MedicalSpecialities,DGX
149,n/a,UnitedStates,$41.48M,QuestResourceHoldingCorporation,DiversifiedCommercialServices,QRHC
150,1999,UnitedStates,$68.73M,QuickLogicCorporation,Semiconductors,QUIK
151,n/a,UnitedStates,$2.22B,QuidelCorporation,Biotechnology:InVitro&InVivoDiagnosticSubstances,QDEL
152,2010,UnitedStates,$773.35M,"QuinStreet,Inc.",BusinessServices,QNST
153,2018,n/a,$85.57M,QuintanaEnergyServicesInc.,OilfieldServices/Equipment,QES
154,n/a,UnitedStates,$31.62M,QumuCorporation,ComputerSoftware:PrepackagedSoftware,QUMU
155,2016,n/a,$59.05M,QuorumHealthCorporation,Hospital/NursingManagement,QHC
156,2014,UnitedKingdom,$666.42M,QuotientLimited,Biotechnology:InVitro&InVivoDiagnosticSubstances,QTNT
157,2014,n/a,$984.33M,QuotientTechnologyInc.,Advertising,QUOT
158,n/a,UnitedStates,$5.46B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEA
159,n/a,UnitedStates,$5.57B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEB
160,2018,China,$1.35B,QutoutiaoInc.,n/a,QTT
161,2018,UnitedStates,n/a,"QVC,Inc.",Catalog/SpecialtyDistribution,QVCD
162,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTAA
163,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTBB
164,2017,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTDD
165,2014,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTV
166,2013,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTY
167,n/a,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTZ
168,2014,n/a,$3.27B,"Q2Holdings,Inc.",ComputerSoftware:PrepackagedSoftware,QTWO
169,n/a,UnitedStates,$842.43M,QADInc.,ComputerSoftware:PrepackagedSoftware,QADA
170,n/a,UnitedStates,$648.02M,QADInc.,ComputerSoftware:PrepackagedSoftware,QADB
171,n/a,UnitedStates,$511.51M,"QCRHoldings,Inc.",MajorBanks,QCRH
172,n/a,UnitedStates,$1.67B,"QEPResources,Inc.",Oil&GasProduction,QEP
173,n/a,Netherlands,$8.6B,QiagenN.V.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),QGEN
174,2013,Cyprus,$1.06B,QIWIplc,BusinessServices,QIWI
175,n/a,UnitedStates,$7.37B,"Qorvo,Inc.",Semiconductors,QRVO
176,2013,UnitedStates,$2.56B,"QTSRealtyTrust,Inc.",RealEstateInvestmentTrusts,QTS
177,n/a,UnitedStates,n/a,"QTSRealtyTrust,Inc.",n/a,QTS^A
178,n/a,UnitedStates,n/a,"QTSRealtyTrust,Inc.",n/a,QTS^B
179,n/a,UnitedStates,$326.62M,"QuadGraphics,Inc",Publishing,QUAD
180,n/a,UnitedStates,$2.47B,QuakerChemicalCorporation,MajorChemicals,KWR
181,1991,UnitedStates,$80.95B,QUALCOMMIncorporated,RadioAndTelevisionBroadcastingAndCommunicationsEquipment,QCOM
182,2000,UnitedStates,$11.25M,QualstarCorporation,ElectronicComponents,QBAK
183,2012,UnitedStates,$3.53B,"Qualys,Inc.",ComputerSoftware:PrepackagedSoftware,QLYS
184,n/a,UnitedStates,$528.02M,QuanexBuildingProductsCorporation,MetalFabrications,NX
185,n/a,UnitedStates,$5.03B,"QuantaServices,Inc.",Engineering&Construction,PWR
186,2016,UnitedStates,$935.93M,"QuantennaCommunications,Inc.",Semiconductors,QTNA
187,2017,UnitedStates,$528.75M,QuanterixCorporation,Biotechnology:LaboratoryAnalyticalInstruments,QTRX
188,n/a,Canada,$128.3M,QuarterhillInc.,Multi-SectorCompanies,QTRH
189,2017,China,$2.01B,QudianInc.,Finance:ConsumerServices,QD
190,n/a,UnitedStates,$12.9B,QuestDiagnosticsIncorporated,MedicalSpecialities,DGX
191,n/a,UnitedStates,$41.48M,QuestResourceHoldingCorporation,DiversifiedCommercialServices,QRHC
192,1999,UnitedStates,$68.73M,QuickLogicCorporation,Semiconductors,QUIK
193,n/a,UnitedStates,$2.22B,QuidelCorporation,Biotechnology:InVitro&InVivoDiagnosticSubstances,QDEL
194,2010,UnitedStates,$773.35M,"QuinStreet,Inc.",BusinessServices,QNST
195,2018,n/a,$85.57M,QuintanaEnergyServicesInc.,OilfieldServices/Equipment,QES
196,n/a,UnitedStates,$31.62M,QumuCorporation,ComputerSoftware:PrepackagedSoftware,QUMU
197,2016,n/a,$59.05M,QuorumHealthCorporation,Hospital/NursingManagement,QHC
198,2014,UnitedKingdom,$666.42M,QuotientLimited,Biotechnology:InVitro&InVivoDiagnosticSubstances,QTNT
199,2014,n/a,$984.33M,QuotientTechnologyInc.,Advertising,QUOT
200,n/a,UnitedStates,$5.46B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEA
201,n/a,UnitedStates,$5.57B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEB
202,2018,China,$1.35B,QutoutiaoInc.,n/a,QTT
203,2018,UnitedStates,n/a,"QVC,Inc.",Catalog/SpecialtyDistribution,QVCD
204,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTAA
205,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTBB
206,2017,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTDD
207,2014,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTV
208,2013,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTY
209,n/a,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTZ
210,2014,n/a,$3.27B,"Q2Holdings,Inc.",ComputerSoftware:PrepackagedSoftware,QTWO
211,n/a,UnitedStates,$842.43M,QADInc.,ComputerSoftware:PrepackagedSoftware,QADA
212,n/a,UnitedStates,$648.02M,QADInc.,ComputerSoftware:PrepackagedSoftware,QADB
213,n/a,UnitedStates,$511.51M,"QCRHoldings,Inc.",MajorBanks,QCRH
214,n/a,UnitedStates,$1.67B,"QEPResources,Inc.",Oil&GasProduction,QEP
215,n/a,Netherlands,$8.6B,QiagenN.V.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),QGEN
216,2013,Cyprus,$1.06B,QIWIplc,BusinessServices,QIWI
217,n/a,UnitedStates,$7.37B,"Qorvo,Inc.",Semiconductors,QRVO
218,2013,UnitedStates,$2.56B,"QTSRealtyTrust,Inc.",RealEstateInvestmentTrusts,QTS
219,n/a,UnitedStates,n/a,"QTSRealtyTrust,Inc.",n/a,QTS^A
220,n/a,UnitedStates,n/a,"QTSRealtyTrust,Inc.",n/a,QTS^B
221,n/a,UnitedStates,$326.62M,"QuadGraphics,Inc",Publishing,QUAD
222,n/a,UnitedStates,$2.47B,QuakerChemicalCorporation,MajorChemicals,KWR
223,1991,UnitedStates,$80.95B,QUALCOMMIncorporated,RadioAndTelevisionBroadcastingAndCommunicationsEquipment,QCOM
224,2000,UnitedStates,$11.25M,QualstarCorporation,ElectronicComponents,QBAK
225,2012,UnitedStates,$3.53B,"Qualys,Inc.",ComputerSoftware:PrepackagedSoftware,QLYS
226,n/a,UnitedStates,$528.02M,QuanexBuildingProductsCorporation,MetalFabrications,NX
227,n/a,UnitedStates,$5.03B,"QuantaServices,Inc.",Engineering&Construction,PWR
228,2016,UnitedStates,$935.93M,"QuantennaCommunications,Inc.",Semiconductors,QTNA
229,2017,UnitedStates,$528.75M,QuanterixCorporation,Biotechnology:LaboratoryAnalyticalInstruments,QTRX
230,n/a,Canada,$128.3M,QuarterhillInc.,Multi-SectorCompanies,QTRH
231,2017,China,$2.01B,QudianInc.,Finance:ConsumerServices,QD
232,n/a,UnitedStates,$12.9B,QuestDiagnosticsIncorporated,MedicalSpecialities,DGX
233,n/a,UnitedStates,$41.48M,QuestResourceHoldingCorporation,DiversifiedCommercialServices,QRHC
234,1999,UnitedStates,$68.73M,QuickLogicCorporation,Semiconductors,QUIK
235,n/a,UnitedStates,$2.22B,QuidelCorporation,Biotechnology:InVitro&InVivoDiagnosticSubstances,QDEL
236,2010,UnitedStates,$773.35M,"QuinStreet,Inc.",BusinessServices,QNST
237,2018,n/a,$85.57M,QuintanaEnergyServicesInc.,OilfieldServices/Equipment,QES
238,n/a,UnitedStates,$31.62M,QumuCorporation,ComputerSoftware:PrepackagedSoftware,QUMU
239,2016,n/a,$59.05M,QuorumHealthCorporation,Hospital/NursingManagement,QHC
240,2014,UnitedKingdom,$666.42M,QuotientLimited,Biotechnology:InVitro&InVivoDiagnosticSubstances,QTNT
241,2014,n/a,$984.33M,QuotientTechnologyInc.,Advertising,QUOT
242,n/a,UnitedStates,$5.46B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEA
243,n/a,UnitedStates,$5.57B,"QurateRetail,Inc.",Catalog/SpecialtyDistribution,QRTEB
244,2018,China,$1.35B,QutoutiaoInc.,n/a,QTT
245,2018,UnitedStates,n/a,"QVC,Inc.",Catalog/SpecialtyDistribution,QVCD
246,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTAA
247,2016,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTBB
248,2017,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTDD
249,2014,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTV
250,2013,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTY
251,n/a,UnitedStates,n/a,QwestCorporation,TelecommunicationsEquipment,CTZ
252,2014,n/a,$3.27B,"Q2Holdings,Inc.",ComputerSoftware:PrepackagedSoftware,QTWO
