,IPO year,country,market capital,name,subsector,symbol
213,2019,n/a,$236.13M,TortoiseEssentialAssetsIncomeTermFund,n/a,TEAF
214,2010,n/a,$843.2M,"TortoiseMidstreamEnergyFund,Inc.",n/a,NTG
215,2011,UnitedStates,$141.23M,"TortoisePipeline&EnergyFund,Inc.",n/a,TTP
216,2009,UnitedStates,$912.53M,"TortoisePowerandEnergyInfrastructureFund,Inc",n/a,TPZ
217,n/a,France,$135.75B,TotalS.A.,Oil&GasProduction,TOT
218,n/a,UnitedStates,$21.76B,"TotalSystemServices,Inc.",BusinessServices,TSS
219,2018,HongKong,$60.84M,TottenhamAcquisitionILimited,BusinessServices,TOTA
220,2018,HongKong,n/a,TottenhamAcquisitionILimited,BusinessServices,TOTAR
221,2018,HongKong,n/a,TottenhamAcquisitionILimited,BusinessServices,TOTAU
222,2018,HongKong,n/a,TottenhamAcquisitionILimited,BusinessServices,TOTAW
223,2018,UnitedStates,$12.08M,"ToughBuiltIndustries,Inc.",IndustrialMachinery/Components,TBLT
224,2018,UnitedStates,n/a,"ToughBuiltIndustries,Inc.",IndustrialMachinery/Components,TBLTU
225,2018,UnitedStates,n/a,"ToughBuiltIndustries,Inc.",IndustrialMachinery/Components,TBLTW
226,2010,UnitedStates,$376.95M,"TowerInternational,Inc.",AutoParts:O.E.M.,TOWR
227,1994,Israel,$1.62B,TowerSemiconductorLtd.,Semiconductors,TSEM
228,2006,UnitedStates,$75.52M,"TownSportsInternationalHoldings,Inc.",Hotels/Resorts,CLUB
229,n/a,UnitedStates,$1.87B,TowneBank,n/a,TOWN
230,2014,UnitedStates,$104.86M,"TownsquareMedia,Inc.",Broadcasting,TSQ
231,n/a,Japan,$169.59B,ToyotaMotorCorpLtdOrd,AutoManufacturing,TM
232,2017,UnitedStates,$583.88M,TPGPaceHoldingsCorp.,BusinessServices,TPGH
233,2017,UnitedStates,n/a,TPGPaceHoldingsCorp.,n/a,TPGH.U
234,n/a,UnitedStates,n/a,TPGPaceHoldingsCorp.,n/a,TPGH.WS
235,2017,UnitedStates,$1.43B,"TPGREFinanceTrust,Inc.",RealEstateInvestmentTrusts,TRTX
236,2014,n/a,$1.31B,"TPGSpecialtyLending,Inc.",n/a,TSLX
237,2016,UnitedStates,$751.43M,"TPIComposites,Inc.",IndustrialMachinery/Components,TPIC
238,2015,UnitedStates,$19.76M,"TRACONPharmaceuticals,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),TCON
239,1994,UnitedStates,$12.16B,TractorSupplyCompany,RETAIL:BuildingMaterials,TSCO
240,2019,UnitedStates,$9.77B,TradewebMarketsInc.,InvestmentBankers/Brokers/Service,TW
241,n/a,UnitedStates,$11.78M,TransWorldEntertainmentCorp.,ConsumerElectronics/VideoChains,TWMC
242,1996,UnitedStates,$64.5M,TransActTechnologiesIncorporated,Computerperipheralequipment,TACT
243,n/a,Canada,$1.83B,TransAltaCorporation,ElectricUtilities:Central,TAC
244,n/a,Turkey,$42M,TransatlanticPetroleumLtd,Oil&GasProduction,TAT
245,n/a,UnitedStates,$179.55M,"Transcat,Inc.",ElectricalProducts,TRNS
246,n/a,UnitedStates,$243.23M,"TranscontinentalRealtyInvestors,Inc.",RealEstateInvestmentTrusts,TCI
247,2006,UnitedStates,$23.96B,TransdigmGroupIncorporated,Military/Government/Technical,TDG
248,n/a,UnitedStates,$299.93M,"TransEnterix,Inc.",Medical/DentalInstruments,TRXC
249,n/a,Canada,$108.81M,TransGlobeEnergyCorporation,Oil&GasProduction,TGA
250,2018,UnitedStates,$559.42M,"TranslateBio,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),TBIO
251,2019,UnitedStates,$553.25M,"TransMedicsGroup,Inc.",Biotechnology:Electromedical&ElectrotherapeuticApparatus,TMDX
252,n/a,Switzerland,$4.06B,TransoceanLtd.,Oil&GasProduction,RIG
253,n/a,Argentina,$368.76M,TransportadoraDeGasSaOrdB,NaturalGasDistribution,TGS
254,2015,UnitedStates,$12.29B,TransUnion,Finance:ConsumerServices,TRU
255,n/a,UnitedStates,$146.24M,TravelCentersofAmericaLLC,AutomotiveAftermarket,TA
256,n/a,UnitedStates,n/a,TravelCentersofAmericaLLC,AutomotiveAftermarket,TANNI
257,n/a,UnitedStates,n/a,TravelCentersofAmericaLLC,AutomotiveAftermarket,TANNL
258,n/a,UnitedStates,n/a,TravelCentersofAmericaLLC,AutomotiveAftermarket,TANNZ
259,n/a,UnitedStates,$217.14M,Travelzoo,EDPServices,TZOO
260,n/a,UnitedStates,$237.24M,TrecoraResources,IntegratedoilCompanies,TREC
261,n/a,UnitedStates,$527.95M,TredegarCorporation,MetalFabrications,TG
262,n/a,UnitedStates,$2.95B,"TreehouseFoods,Inc.",PackagedFoods,THS
263,2017,UnitedStates,$16.67M,TremontMortgageTrust,RealEstateInvestmentTrusts,TRMT
264,2014,UnitedStates,$109.9M,"Trevena,Inc.",MajorPharmaceuticals,TRVN
265,2019,UnitedStates,$161.9M,"TreviTherapeutics,Inc.",MajorPharmaceuticals,TRVI
266,n/a,UnitedStates,$3.53B,"TrexCompany,Inc.",ForestProducts,TREX
267,n/a,UnitedStates,$1.41B,TriContinentalCorporation,n/a,TY
268,n/a,UnitedStates,n/a,TriContinentalCorporation,Miscellaneous,TY^
269,2013,UnitedStates,$1.79B,"TRIPointeGroup,Inc.",Homebuilding,TPH
270,2014,UnitedStates,$4.08B,TribuneMediaCompany,Broadcasting,TRCO
271,n/a,UnitedStates,$363.69M,TribunePublishingCompany,Newspapers/Magazines,TPCO
272,2018,UnitedStates,$1.78B,"Tricida,Inc.",MajorPharmaceuticals,TCDA
273,n/a,UnitedStates,$1.15B,TriCoBancshares,MajorBanks,TCBK
274,2018,UnitedStates,$270.94M,TridentAcquisitionsCorp.,BusinessServices,TDAC
275,2018,UnitedStates,n/a,TridentAcquisitionsCorp.,BusinessServices,TDACU
276,2018,UnitedStates,n/a,TridentAcquisitionsCorp.,BusinessServices,TDACW
