,IPO year,country,market capital,name,subsector,symbol
161,n/a,UnitedStates,n/a,DanaherCorporation,n/a,DHR^A
162,2006,Greece,$191.23M,DanaosCorporation,MarineTransportation,DAC
163,2010,China,$501.5M,DAQONewEnergyCorp.,Semiconductors,DQ
164,n/a,UnitedStates,$14.47B,"DardenRestaurants,Inc.",Restaurants,DRI
165,2014,UnitedStates,$15.43M,"DareBioscience,Inc.",MajorPharmaceuticals,DARE
166,n/a,Israel,$19.56M,DarioHealthCorp.,Medical/DentalInstruments,DRIO
167,n/a,Israel,n/a,DarioHealthCorp.,Medical/DentalInstruments,DRIOW
168,n/a,UnitedStates,$3.16B,DarlingIngredientsInc.,PackagedFoods,DAR
169,n/a,UnitedStates,$225.86M,"DASANZhoneSolutions,Inc.",TelecommunicationsEquipment,DZSI
170,2015,UnitedStates,$280.55M,"Daseke,Inc.",TransportationServices,DSKE
171,2015,UnitedStates,n/a,"Daseke,Inc.",TransportationServices,DSKEW
172,1981,UnitedStates,$34.44M,DataI/OCorporation,ElectricalProducts,DAIO
173,n/a,China,$37.49M,DataseaInc.,ComputerSoftware:PrepackagedSoftware,DTSS
174,2014,UnitedStates,$1.85B,"Dave&Buster'sEntertainment,Inc.",Restaurants,PLAY
175,2015,Canada,$30.05M,DAVIDsTEAInc.,FoodChains,DTEA
176,n/a,UnitedStates,$140.88M,DavisSelectFinancialETF,n/a,DFNL
177,n/a,UnitedStates,$106.87M,DavisSelectInternationalETF,n/a,DINT
178,n/a,UnitedStates,$182.56M,DavisSelectU.S.EquityETF,n/a,DUSA
179,n/a,UnitedStates,$212.74M,DavisSelectWorldwideETF,n/a,DWLD
180,n/a,UnitedStates,$7.43B,DaVitaInc.,Hospital/NursingManagement,DVA
181,n/a,UnitedStates,$51.44M,DawsonGeophysicalCompany,Oil&GasProduction,DWSN
182,n/a,UnitedStates,$31.7M,DaxorCorporation,Medical/DentalInstruments,DXR
183,2014,France,$661.65M,DBVTechnologiesS.A.,Biotechnology:BiologicalProducts(NoDiagnosticSubstances),DBVT
184,n/a,UnitedStates,$4.45B,DCPMidstreamLP,NaturalGasDistribution,DCP
185,n/a,UnitedStates,n/a,DCPMidstreamLP,n/a,DCP^B
186,n/a,UnitedStates,n/a,DCPMidstreamLP,n/a,DCP^C
187,2018,Mexico,$71.94M,DD3AcquisitionCorp.,BusinessServices,DDMX
188,2018,Mexico,$73.39M,DD3AcquisitionCorp.,BusinessServices,DDMXU
189,2018,Mexico,n/a,DD3AcquisitionCorp.,BusinessServices,DDMXW
190,n/a,UnitedStates,$101.84M,DeanFoodsCompany,PackagedFoods,DF
191,2017,UnitedStates,$894.77M,"DecipheraPharmaceuticals,Inc.",MajorPharmaceuticals,DCPH
192,1993,UnitedStates,$4.42B,DeckersOutdoorCorporation,ShoeManufacturing,DECK
193,n/a,UnitedStates,$44.91B,Deere&Company,IndustrialMachinery/Components,DE
194,2012,UnitedStates,$226.56M,"DelFrisco'sRestaurantGroup,Inc.",Restaurants,DFRG
195,2014,UnitedStates,$403.83M,"DelTacoRestaurants,Inc.",Restaurants,TACO
196,2014,UnitedStates,n/a,"DelTacoRestaurants,Inc.",Restaurants,TACOW
197,2007,UnitedStates,$121.57M,DelawareEnhancedGlobalDividend,n/a,DEX
198,1993,UnitedStates,$69.94M,"DelawareInvestmentsColoradoMunicipalIncomeFund,Inc",n/a,VCF
199,1993,UnitedStates,$102.25M,"DelawareInvestmentsDividend&IncomeFund,Inc.",n/a,DDF
200,1993,UnitedStates,$60M,DelawareInvestmentsFloridaInsuredMunicipalIncomeFund,n/a,VFL
201,1993,UnitedStates,$147.95M,"DelawareInvestmentsMinnesotaMunicipalIncomeFundII,Inc.",n/a,VMM
202,2012,UnitedStates,$747.6M,"DelekLogisticsPartners,L.P.",NaturalGasDistribution,DKL
203,2017,UnitedStates,$2.43B,"DelekUSHoldings,Inc.",IntegratedoilCompanies,DK
204,2018,n/a,$47.72B,DellTechnologiesInc.,ComputerManufacturing,DELL
205,n/a,Canada,$4.48M,"DelMarPharmaceuticals,Inc.",MajorPharmaceuticals,DMPI
