,IPO year,country,market capital,name,subsector,symbol
108,n/a,UnitedStates,$2.55B,AgreeRealtyCorporation,RealEstateInvestmentTrusts,ADC
109,2014,UnitedStates,$126.57M,"AgroFreshSolutions,Inc.",BusinessServices,AGFS
110,2014,UnitedStates,n/a,"AgroFreshSolutions,Inc.",BusinessServices,AGFSW
111,2017,UnitedStates,$26.69M,"AileronTherapeutics,Inc.",MajorPharmaceuticals,ALRN
112,2015,UnitedStates,$1.24B,"AimmuneTherapeutics,Inc.",MajorPharmaceuticals,AIMT
113,n/a,UnitedStates,$31.23M,AirIndustriesGroup,Military/Government/Technical,AIRI
114,2011,UnitedStates,$4.08B,AirLeaseCorporation,DiversifiedCommercialServices,AL
115,n/a,UnitedStates,n/a,AirLeaseCorporation,n/a,AL^A
116,n/a,UnitedStates,$44.96B,"AirProductsandChemicals,Inc.",MajorChemicals,APD
117,n/a,UnitedStates,$54.84M,"AirT,Inc.",AirFreight/DeliveryServices,AIRT
118,n/a,UnitedStates,$1.36B,"AirTransportServicesGroup,Inc",AirFreight/DeliveryServices,ATSG
119,2006,UnitedStates,$1.5B,AircastleLimited,DiversifiedCommercialServices,AYR
120,2016,UnitedStates,$134.12M,"Airgain,Inc.",RadioAndTelevisionBroadcastingAndCommunicationsEquipment,AIRG
121,2007,China,$21.24M,AirMediaGroupInc.,Advertising,AMCN
122,n/a,UnitedStates,$46.34M,"AITTherapeutics,Inc.",Medical/DentalInstruments,AITB
123,n/a,UnitedStates,$550.38M,AKSteelHoldingCorporation,Steel/IronOre,AKS
124,1999,UnitedStates,$12.59B,"AkamaiTechnologies,Inc.",BusinessServices,AKAM
125,n/a,UnitedStates,$31.4M,AkariTherapeuticsPlc,MajorPharmaceuticals,AKTX
126,2017,UnitedStates,$2.01B,"AkceaTherapeutics,Inc.",MajorPharmaceuticals,AKCA
127,2014,UnitedStates,$568.1M,"AkebiaTherapeutics,Inc.",MajorPharmaceuticals,AKBA
128,2014,UnitedStates,$7.56M,AkersBiosciencesInc.,Biotechnology:InVitro&InVivoDiagnosticSubstances,AKER
129,n/a,UnitedStates,$489.56M,"Akorn,Inc.",MajorPharmaceuticals,AKRX
130,n/a,UnitedStates,$217.01M,"AkoustisTechnologies,Inc.",TelecommunicationsEquipment,AKTS
131,n/a,UnitedStates,n/a,AlabamaPowerCompany,n/a,ALP^Q
132,n/a,UnitedStates,$1.14B,"AlamoGroup,Inc.",IndustrialMachinery/Components,ALG
133,2015,Canada,$1.8B,AlamosGoldInc.,PreciousMetals,AGI
134,2015,UnitedStates,$2.88B,"Alarm.comHoldings,Inc.",ComputerSoftware:PrepackagedSoftware,ALRM
135,n/a,UnitedStates,$7.26B,"AlaskaAirGroup,Inc.",AirFreight/DeliveryServices,ALK
136,1999,UnitedStates,$88.74M,"AlaskaCommunicationsSystemsGroup,Inc.",TelecommunicationsEquipment,ALSK
137,n/a,UnitedStates,$2.25B,AlbanyInternationalCorporation,Textiles,AIN
138,n/a,UnitedStates,$6.95B,AlbemarleCorporation,MajorChemicals,ALB
139,2018,HongKong,$147.49M,AlbertonAcquisitionCorporation,BusinessServices,ALAC
140,2018,HongKong,n/a,AlbertonAcquisitionCorporation,BusinessServices,ALACR
141,2018,HongKong,n/a,AlbertonAcquisitionCorporation,BusinessServices,ALACU
142,2018,HongKong,n/a,AlbertonAcquisitionCorporation,BusinessServices,ALACW
143,n/a,UnitedStates,$396.09M,"AlbireoPharma,Inc.",MajorPharmaceuticals,ALBO
144,n/a,UnitedStates,$107.25M,AlcentraCapitalCorp.,n/a,ABDC
145,2016,n/a,$4.01B,AlcoaCorporation,Aluminum,AA
146,2019,Switzerland,$28.65B,AlconInc.,OphthalmicGoods,ALC
147,2014,UnitedStates,$913.22M,"AlderBioPharmaceuticals,Inc.",MajorPharmaceuticals,ALDR
148,2014,UnitedStates,$192.16M,"AldeyraTherapeutics,Inc.",MajorPharmaceuticals,ALDX
