,IPO year,country,market capital,name,subsector,symbol
278,n/a,UnitedStates,$11.21B,iSharesShort-TermCorporateBondETF,n/a,IGSB
279,n/a,UnitedStates,$30.96M,"IsoRay,Inc.",Medical/DentalInstruments,ISR
280,2014,Israel,$6.54B,IsraelChemicalsShs,AgriculturalChemicals,ICL
281,1983,UnitedStates,$326.12M,"Isramco,Inc.",Oil&GasProduction,ISRL
282,n/a,UnitedStates,$40.86M,IssuerDirectCorporation,Publishing,ISDR
283,n/a,UnitedStates,$707.75M,iStarInc.,RealEstateInvestmentTrusts,STAR
284,n/a,UnitedStates,n/a,iStarInc.,n/a,STAR^D
285,n/a,UnitedStates,n/a,iStarInc.,n/a,STAR^G
286,n/a,UnitedStates,n/a,iStarInc.,n/a,STAR^I
287,n/a,China,$21.14M,"ITTechPackaging,Inc.",Containers/Packaging,ITP
288,n/a,Chile,$4B,Ita?CorpBanca,CommercialBanks,ITCB
289,n/a,Israel,$103.29M,ItamarMedicalLtd.,Medical/DentalInstruments,ITMR
290,n/a,Brazil,$85.64B,ItauUnibancoBancoHoldingSA,MajorBanks,ITUB
291,n/a,UnitedStates,$179.44M,"Iteris,Inc.",TelecommunicationsEquipment,ITI
292,2018,Ireland,$96.98M,IterumTherapeuticsplc,MajorPharmaceuticals,ITRM
293,1993,UnitedStates,$2.32B,"Itron,Inc.",ElectricalProducts,ITRI
294,2011,UnitedStates,$5.15B,ITTInc.,FluidControls,ITT
295,2005,Israel,$748.4M,IturanLocationandControlLtd.,ElectronicComponents,ITRN
296,2013,UnitedStates,$54.75M,"IVERICbio,Inc.",MajorPharmaceuticals,ISEE
297,2013,n/a,$223.53M,IvyHighIncomeOpportunitiesFund,n/a,IVH
298,n/a,UnitedStates,$45M,IvyNextShares,n/a,IVENC
299,n/a,UnitedStates,$43.01M,IvyNextShares,n/a,IVFGC
300,n/a,UnitedStates,$45.01M,IvyNextShares,n/a,IVFVC
301,n/a,UnitedStates,$15.81M,"IZEAWorldwide,Inc.",Advertising,IZEA
302,1999,UnitedStates,$89.25M,"I.D.Systems,Inc.",TelecommunicationsEquipment,IDSY
303,2018,UnitedStates,$683.91M,"i3Verticals,Inc.",BusinessServices,IIIV
304,n/a,UnitedStates,$18.69B,IAC/InterActiveCorp,OtherSpecialtyStores,IAC
305,n/a,Canada,$1.12B,IamgoldCorporation,PreciousMetals,IAG
306,n/a,UnitedStates,$4B,IBERIABANKCorporation,MajorBanks,IBKC
307,n/a,UnitedStates,n/a,IBERIABANKCorporation,MajorBanks,IBKCN
308,n/a,UnitedStates,n/a,IBERIABANKCorporation,MajorBanks,IBKCO
309,n/a,UnitedStates,n/a,IBERIABANKCorporation,MajorBanks,IBKCP
310,n/a,UnitedStates,$15.76M,"iBio,Inc.",MajorPharmaceuticals,IBIO
311,n/a,n/a,n/a,IBO(ListingMarket-NYSEAmexNetworkBF),n/a,IBO
312,n/a,UnitedStates,$105.93M,icadinc.,Medical/DentalInstruments,ICAD
313,n/a,UnitedStates,$13.62B,IcahnEnterprisesL.P.,AutoParts:O.E.M.,IEP
314,2017,UnitedStates,$46.31M,"ICCHoldings,Inc.",Property-CasualtyInsurers,ICCH
315,2006,UnitedStates,$1.37B,"ICFInternational,Inc.",ProfessionalServices,ICFI
316,2016,UnitedStates,$487.42M,IchorHoldings,Semiconductors,ICHR
317,n/a,India,$38.86B,ICICIBankLimited,CommercialBanks,IBN
318,2017,HongKong,$209.86M,iClickInteractiveAsiaGroupLimited,ComputerSoftware:PrepackagedSoftware,ICLK
319,1998,Ireland,$7.62B,ICONplc,Biotechnology:CommercialPhysical&BiologicalResarch,ICLR
320,n/a,UnitedStates,$8.79M,"IconixBrandGroup,Inc.",ShoeManufacturing,ICON
321,1992,UnitedStates,$4.61B,"ICUMedical,Inc.",Medical/DentalInstruments,ICUI
322,n/a,UnitedStates,$5B,"IDACORP,Inc.",ElectricUtilities:Central,IDA
323,2013,UnitedStates,$6.17M,IdealPowerInc.,IndustrialMachinery/Components,IPWR
324,n/a,UnitedStates,$148.73M,"Ideanomics,Inc.",TelevisionServices,IDEX
325,2019,UnitedStates,$233.44M,"IDEAYABiosciences,Inc.",MajorPharmaceuticals,IDYA
