,IPO year,country,market capital,name,subsector,symbol
23,2017,China,n/a,"XynomicPharmaceuticalsHoldings,Inc.",MajorPharmaceuticals,XYNPW
24,2018,n/a,$668.6M,XFinancial,Finance:ConsumerServices,XYF
25,2017,UnitedStates,$190.29M,"X4Pharmaceuticals,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),XFOR
26,2017,UnitedStates,$77.65M,XAIOctagonFloatingRate&AlternativeIncomeTermTrust,n/a,XFLT
27,2015,UnitedStates,$327.91M,XBiotechInc.,MajorPharmaceuticals,XBIT
28,n/a,UnitedStates,$25.73M,"XcelBrands,Inc",Multi-SectorCompanies,XELB
29,n/a,UnitedStates,$29.52B,XcelEnergyInc.,PowerGeneration,XEL
30,2013,UnitedStates,$1.79B,"Xencor,Inc.",MajorPharmaceuticals,XNCR
31,n/a,UnitedStates,$7.62M,"XeneticBiosciences,Inc.",MajorPharmaceuticals,XBIO
32,2015,UnitedStates,$2.39B,"XeniaHotels&Resorts,Inc.",Hotels/Resorts,XHR
33,2014,Canada,$258.25M,XenonPharmaceuticalsInc.,MajorPharmaceuticals,XENE
34,2018,UnitedStates,$309.27M,"XerisPharmaceuticals,Inc.",MajorPharmaceuticals,XERS
35,n/a,UnitedStates,$7.09B,XeroxCorporation,Computerperipheralequipment,XRX
36,1990,UnitedStates,$26.78B,"Xilinx,Inc.",Semiconductors,XLNX
