,IPO year,country,market capital,name,subsector,symbol
169,2018,UnitedStates,$24.76M,"HancockJaffeLaboratories,Inc.",Medical/DentalInstruments,HJLI
170,2018,UnitedStates,n/a,"HancockJaffeLaboratories,Inc.",Medical/DentalInstruments,HJLIW
171,n/a,UnitedStates,$3.32B,HancockWhitneyCorporation,MajorBanks,HWC
172,n/a,UnitedStates,n/a,HancockWhitneyCorporation,MajorBanks,HWCPL
173,n/a,UnitedStates,$5.48B,HanesbrandsInc.,Clothing/Shoe/AccessoryStores,HBI
174,2018,UnitedStates,$707.36M,"Hanger,Inc.",MedicalSpecialities,HNGR
175,n/a,UnitedStates,$654.75M,HanmiFinancialCorporation,MajorBanks,HAFC
176,2013,UnitedStates,$1.67B,"HannonArmstrongSustainableInfrastructureCapital,Inc.",RealEstateInvestmentTrusts,HASI
177,2016,UnitedStates,$589.66M,"HarborOneBancorp,Inc.",MajorBanks,HONE
178,n/a,UnitedStates,$5.31B,"Harley-Davidson,Inc.",MotorVehicles,HOG
179,1995,UnitedStates,$471.06M,HarmonicInc.,RadioAndTelevisionBroadcastingAndCommunicationsEquipment,HLIT
180,n/a,SouthAfrica,$883.43M,HarmonyGoldMiningCompanyLimited,PreciousMetals,HMY
181,2019,UnitedStates,$296.79M,"HarpoonTherapeutics,Inc.",Biotechnology:BiologicalProducts(NoDiagnosticSubstances),HARP
182,n/a,UnitedStates,$22.06B,HarrisCorporation,IndustrialMachinery/Components,HRS
183,n/a,UnitedStates,$157.7M,"HarrowHealth,Inc.",MajorPharmaceuticals,HROW
184,n/a,UnitedStates,$2.06B,HarscoCorporation,MetalFabrications,HSC
185,1993,UnitedStates,$19.22M,"Harte-Hanks,Inc.",Advertising,HHS
186,n/a,UnitedStates,n/a,"HartfordFinancialServicesGroup,Inc.(The)",Property-CasualtyInsurers,HGH
187,n/a,UnitedStates,$19.18B,"HartfordFinancialServicesGroup,Inc.(The)",Property-CasualtyInsurers,HIG
188,n/a,UnitedStates,n/a,"HartfordFinancialServicesGroup,Inc.(The)",n/a,HIG.WS
189,n/a,UnitedStates,n/a,"HartfordFinancialServicesGroup,Inc.(The)",n/a,HIG^G
190,n/a,UnitedStates,$27.53M,HartfordFundsNextSharesTrust,n/a,HFGIC
191,2000,UnitedStates,$87.44M,"HarvardBioscience,Inc.",Biotechnology:LaboratoryAnalyticalInstruments,HBIO
192,n/a,UnitedStates,$63.82M,HarvestCapitalCreditCorporation,n/a,HCAP
193,n/a,UnitedStates,n/a,HarvestCapitalCreditCorporation,n/a,HCAPZ
194,n/a,UnitedStates,$12.34B,"Hasbro,Inc.",RecreationalProducts/Toys,HAS
195,n/a,n/a,n/a,"HavertyFurnitureCompanies,Inc.",n/a,HVT.A
196,n/a,UnitedStates,$364.51M,"HavertyFurnitureCompanies,Inc.",OtherSpecialtyStores,HVT
197,n/a,UnitedStates,$4.46B,"HawaiianElectricIndustries,Inc.",ElectricUtilities:Central,HE
198,n/a,UnitedStates,$1.24B,"HawaiianHoldings,Inc.",AirFreight/DeliveryServices,HA
199,n/a,UnitedStates,$392.47M,"Hawkins,Inc.",SpecialtyChemicals,HWKN
200,n/a,UnitedStates,$162.34M,"HawthornBancshares,Inc.",MajorBanks,HWBK
201,2007,UnitedStates,$373.96M,"HaynesInternational,Inc.",Steel/IronOre,HAYN
202,n/a,UnitedStates,$110.88M,"HC2Holdings,Inc.",MetalFabrications,HCHC
203,2011,UnitedStates,$41.96B,"HCAHealthcare,Inc.",Hospital/NursingManagement,HCA
204,n/a,UnitedStates,$349.55M,"HCIGroup,Inc.",Property-CasualtyInsurers,HCI
205,n/a,UnitedStates,$15.01B,"HCP,Inc.",RealEstateInvestmentTrusts,HCP
